GenerateId,LoanContractID,BankAccountID,BankRoutingID,BankCountryCode,BorrowerID,BorrowerTxt,BorrowerName,BorrowerCategory,BorrowerCategoryTxt,BorrowerCountry,BorrowerCountryTxt,BorrowerRegion,BorrowerRegionTxt,BorrowerCity,ManagerID,ManagerTxt,BankPostingArea,BankPostingAreaTxt,ProductID,ProductTxt,Currency,InitialLoanAmount,StartDate,LifeCycleStatus,LifeCycleStatusTxt,CreationDate,CreationDateTime,CreationUserID,LastChangeDate,LastChangeDateTime,LastChangeUserID,NominalInterestRate,RepaymentAmount,RepaymentPercentage,LimitTotalAmount,DirectDebitBankAccountHolder,DirectDebitBankAccount,DirectDebitBankAccountID,DirectDebitBankRoutingID,DirectDebitBankCountryCode,TermSpecificationStartDate,TermSpecificationEndDate,TermSpecificationValidityPeriodDuration,TermAgreementCommittedCapitalAmount,TermAgreementFixingPeriodStartDate,TermAgreementFixingPeriodEndDate,PaymentPlanStartDate,PaymentPlanEndDate,EffectiveYieldPercentage,EffectiveYieldCalculationReason,EffectiveYieldCalculationReasonTxt,EffectiveYieldCalculationMethod,EffectiveYieldCalculationMethodTxt,EffectiveYieldValidityStartDate,EffectiveYieldCalculationPeriodStartDate,EffectiveYieldCalculationPeriodEndDate,AccountLocked,ContractCapital,CommitmentCapital,CurrentContractCapital,CurrentCommitmentCapital,DisbursedCapital,PlannedCapital,EffectiveCapital,OutstandingInterest,RemainingCapital,OutstandingCharges,DisbursementObligation,InterestPaid,AccruedInterest,OutstandingBalance,RedrawBalance,CurrentOpenItemsAmount,CurrentOpenItemsCounter,CurrentOldestDueDate,CurrentOverdueDays,LiASchemaCluster,LiASchemaClusterTxt,SalesProduct,SalesProductTxt,Warehouse,WarehouseTxt,WarehouseValidFrom,DocumentType,DocumentTypeTxt,EmploymentStatus,EmploymentStatusTxt,MonthsTrading,DefaultJudgements,HardshipStatus,HardshipStatusTxt,PropertyInPossession,PropertyInPossessionTxt,SplitLoan,ArrearsHistory,StageLevel,TotalOfPayments,RepaymentFrequencyTxt,Counter
.2~03017005932&c222&cMX.3~030170,03017005932-222-MX,03017005932,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20200318,30,"activos, utilizados",20220329,/Date(1648593157000)/,C5320440,20220401,/Date(1648834319000)/,C5321196,16.000000,1838.93,0.000000,20000.00,Jesus Sergio Galvan Flores,10000004766-222-MX,10000004766,222,MX,20200318,20210318,P1Y,20000.00,20200318,20210318,20200420,20210318,13.111227,1,Legal Effective Yield,2,AIBD/ISMA,20200318,20200318,20210318,False,20000.00,20000.00,20000.00,20000.00,20000.00,18480.72,20000.00,-275.56,18480.72,0.00,0.00,0.00,0.00,20000.00,0.00,1838.93,3,20200418,0,4,in Arrears - 120 days up to 179 days,,,,,20200318,,,,,,,,,N,No,,,1,,Mensual,1
.2~03017005941&c222&cMX.3~030170,03017005941-222-MX,03017005941,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,25000.00,20200318,30,"activos, utilizados",20220329,/Date(1648593273000)/,C5320440,20220401,/Date(1648834352000)/,C5321196,21.000000,2368.35,0.000000,25000.00,Jesus Sergio Galvan Flores,10000004766-222-MX,10000004766,222,MX,20200318,20210318,P1Y,25000.00,20200318,20210318,20200420,20210318,18.914538,1,Legal Effective Yield,2,AIBD/ISMA,20200318,20200318,20210318,False,25000.00,25000.00,25000.00,25000.00,25000.00,23156.06,25000.00,-452.08,23156.06,0.00,0.00,0.00,0.00,25000.00,0.00,0.00,0,,0,,,,,,,20200318,,,,,,,,,N,No,,,1,,Mensual,1
.2~03017005950&c222&cMX.3~030170,03017005950-222-MX,03017005950,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,17000.00,20200318,30,"activos, utilizados",20220329,/Date(1648593381000)/,C5320440,20220401,/Date(1648834313000)/,C5321196,14.000000,769.79,0.000000,17000.00,Jesus Sergio Galvan Flores,03017005866-222-MX,03017005866,222,MX,20200318,20210318,P1Y,17000.00,20200318,20210318,20200504,20210316,10.298972,1,Legal Effective Yield,2,AIBD/ISMA,20200318,20200318,20210316,False,17000.00,17000.00,17000.00,17000.00,17000.00,15671.03,16330.32,-107.45,15671.03,0.00,0.00,47.17,12.19,16425.58,0.00,769.79,3,20200416,2,4,in Arrears - 120 days up to 179 days,,,,,20200318,,,,,,,,,N,No,,,1,,Quincenal,1
.2~03017005969&c222&cMX.3~030170,03017005969-222-MX,03017005969,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,24000.00,20200318,30,"activos, utilizados",20220329,/Date(1648593510000)/,C5320440,20220401,/Date(1648834344000)/,C5321196,23.000000,1144.84,0.000000,24000.00,Jesus Sergio Galvan Flores,10000004809-222-MX,10000004809,222,MX,20200318,20210318,P1Y,24000.00,20200318,20210318,20200504,20210316,20.737139,1,Legal Effective Yield,2,AIBD/ISMA,20200318,20200318,20210316,False,24000.00,24000.00,24000.00,24000.00,24000.00,22205.82,23738.77,-249.69,22205.82,0.00,0.00,150.60,28.37,23960.09,0.00,1789.68,4,20200401,17,4,in Arrears - 120 days up to 179 days,,,,,20200318,,,,,,,,,N,No,,,1,,Quincenal,1
.2~03017005978&c222&cMX.3~030170,03017005978-222-MX,03017005978,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,26000.00,20200318,30,"activos, utilizados",20220329,/Date(1648593579000)/,C5320440,20220401,/Date(1648834349000)/,C5321196,18.000000,1205.06,0.000000,26000.00,Jesus Sergio Galvan Flores,10000004809-222-MX,10000004809,222,MX,20200318,20210318,P1Y,26000.00,20200318,20210318,20200504,20210316,14.826943,1,Legal Effective Yield,2,AIBD/ISMA,20200318,20200318,20210316,False,26000.00,26000.00,26000.00,26000.00,26000.00,24007.34,26000.00,-324.06,24007.34,0.00,0.00,0.00,24.01,26300.05,0.00,2410.12,7,20200401,17,4,in Arrears - 120 days up to 179 days,,,,,20200318,,,,,,,,,N,No,,,1,,Quincenal,1
.2~03017005996&c111&cMX.3~030170,03017005996-111-MX,03017005996,111,MX,0001003941,Sergio Rodrigo Gonzalez / BARR LA PURISIMA TICOMAN 57 / 07320 LA PURÍSIMA TICOMÁ,Sergio Rodrigo Gonzalez,1,Person,MX,México,,,GUSTAVO A. MADERO,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220329,30,"activos, utilizados",20220329,/Date(1648594566000)/,TU_SCP_NCO,20220831,/Date(1661920919000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003941,03017005987-111-MX,03017005987,111,MX,20220329,20220929,P6M,200000.00,20220329,20220929,20220929,20220929,27.085163,1,Legal Effective Yield,2,AIBD/ISMA,20220329,20220329,20220929,False,200000.00,200000.00,200000.00,200000.00,200000.00,35992.72,136971.54,55.99,35992.72,0.00,0.00,8299.64,83.98,35983.01,0.00,0.00,0,,0,,,,,,,20220329,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006014&c111&cMX.3~030170,03017006014-111-MX,03017006014,111,MX,0001003942,Luis adan Hernandez / C BALBOA 409 INT 103 409 / 03300 BENITO JUÁREZ-PORTALES SU,Luis adan Hernandez,1,Person,MX,México,,,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,190000.00,20220329,30,"activos, utilizados",20220329,/Date(1648595103000)/,TU_SCP_NCO,20220831,/Date(1661920925000)/,BATCH_USER,30.000000,13698.12,0.000000,190000.00,1003942,03017006005-111-MX,03017006005,111,MX,20220329,20230929,P18M,190000.00,20220329,20230929,20220929,20230929,32.837350,1,Legal Effective Yield,2,AIBD/ISMA,20220329,20220329,20230929,False,190000.00,190000.00,190000.00,190000.00,190000.00,147149.52,173494.90,245.25,147149.52,0.00,0.00,8955.76,367.87,147353.62,0.00,0.00,0,,0,,,,,,,20220329,,,,,,,,,N,No,,,1,18,Mensual,1
.2~03017006041&c111&cMX.3~030170,03017006041-111-MX,03017006041,111,MX,0001003944,Sergio Rodrigo Gonzalez / BARR LA PURISIMA TICOMAN 57 / 07320 LA PURÍSIMA TICOMÁ,Sergio Rodrigo Gonzalez,1,Person,MX,México,,,GUSTAVO A. MADERO,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220329,30,"activos, utilizados",20220330,/Date(1648598461000)/,TU_SCP_NCO,20220831,/Date(1661920979000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003944,03017006032-111-MX,03017006032,111,MX,20220329,20220929,P6M,200000.00,20220329,20220929,20220929,20220929,27.085163,1,Legal Effective Yield,2,AIBD/ISMA,20220329,20220329,20220929,False,200000.00,200000.00,200000.00,200000.00,200000.00,35992.72,136971.54,55.99,35992.72,0.00,0.00,8299.64,83.98,35983.01,0.00,0.00,0,,0,,,,,,,20220329,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006108&c111&cMX.3~030170,03017006108-111-MX,03017006108,111,MX,0001003952,Sergio Rodrigo Gonzalez / BARR LA PURISIMA TICOMAN 57 / 07320 LA PURÍSIMA TICOMÁ,Sergio Rodrigo Gonzalez,1,Person,MX,México,,,GUSTAVO A. MADERO,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220330,30,"activos, utilizados",20220330,/Date(1648655244000)/,TU_SCP_NCO,20220831,/Date(1661920886000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003952,03017006096-111-MX,03017006096,111,MX,20220330,20220930,P6M,200000.00,20220330,20220930,20220930,20220930,27.064100,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,200000.00,200000.00,200000.00,200000.00,200000.00,35915.97,133353.65,27.93,35915.97,0.00,0.00,5202.03,55.87,35948.37,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006135&c111&cMX.3~030170,03017006135-111-MX,03017006135,111,MX,0001003955,rodrigo gonzalez / some-value 123 / 08100 some-value - some-value-some-value,rodrigo gonzalez,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220330,30,"activos, utilizados",20220330,/Date(1648659166000)/,TU_SCP_NCO,20220831,/Date(1661920961000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003955,03017006126-111-MX,03017006126,111,MX,20220330,20220930,P6M,200000.00,20220330,20220930,20220930,20220930,27.064100,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,200000.00,200000.00,200000.00,200000.00,200000.00,35915.97,133353.65,27.93,35915.97,0.00,0.00,5202.03,55.87,35948.37,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006153&c111&cMX.3~030170,03017006153-111-MX,03017006153,111,MX,0001003956,Salvador Sanchez / C GARCIA DURANGO MZ 29 LT 9 9 / 14250 TLALPAN-MIGUEL HIDALGO,Salvador Sanchez,1,Person,MX,México,,,TLALPAN,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,50000.00,20220330,30,"activos, utilizados",20220330,/Date(1648660360000)/,TU_SCP_NCO,20220831,/Date(1661920940000)/,BATCH_USER,32.000000,2982.13,0.000000,50000.00,1003956,03017006144-111-MX,03017006144,111,MX,20220330,20240330,P24M,50000.00,20220330,20240330,20220930,20240401,36.002732,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20240330,False,50000.00,50000.00,50000.00,50000.00,50000.00,42497.75,46927.98,37.78,42497.75,0.00,0.00,2383.71,75.55,42541.57,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,24,Mensual,1
.2~03017006171&c111&cMX.3~030170,03017006171-111-MX,03017006171,111,MX,0001003957,pedro carlos / some-value 123 / 08100 some-value - some-value-some-value,pedro carlos,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220330,30,"activos, utilizados",20220330,/Date(1648661849000)/,TU_SCP_NCO,20220831,/Date(1661920932000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003957,03017006162-111-MX,03017006162,111,MX,20220330,20220930,P6M,200000.00,20220330,20220930,20220930,20220930,27.064100,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,200000.00,200000.00,200000.00,200000.00,200000.00,35915.97,133353.65,27.93,35915.97,0.00,0.00,5202.03,55.87,35948.37,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006201&c111&cMX.3~030170,03017006201-111-MX,03017006201,111,MX,0001003959,TestAA juarez / some-value 123 / 08100 some-value - some-value-some-value,TestAA juarez,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648662170000)/,TU_SCP_NCO,20220831,/Date(1661920904000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003959,03017006199-111-MX,03017006199,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,3229.72,40.33,1488.97,0.00,0.00,400.28,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
.2~03017006210&c111&cMX.3~030170,03017006210-111-MX,03017006210,111,MX,0001003960,JorgeeS Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,JorgeeS Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,10000.00,20220330,30,"activos, utilizados",20220330,/Date(1648662758000)/,TU_SCP_NCO,20220831,/Date(1661921104000)/,BATCH_USER,48.000000,1947.55,0.000000,10000.00,1003960,03017006229-111-MX,03017006229,111,MX,20220330,20220930,P6M,10000.00,20220330,20220930,20220930,20220930,54.482943,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,10000.00,10000.00,10000.00,10000.00,10000.00,1893.15,1893.15,2.52,1893.15,0.00,0.00,1386.71,5.05,1896.07,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006247&c111&cMX.3~030170,03017006247-111-MX,03017006247,111,MX,0001003961,TestAD juarezAA / some-value 123 / 08100 some-value - some-value-some-value,TestAD juarezAA,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648662949000)/,TU_SCP_NCO,20220831,/Date(1661920904000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003961,03017006238-111-MX,03017006238,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,3229.72,40.33,1488.97,0.00,0.00,400.28,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
.2~03017006274&c111&cMX.3~030170,03017006274-111-MX,03017006274,111,MX,0001003963,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663428000)/,TU_SCP_NCO,20220831,/Date(1661921088000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003963,03017006265-111-MX,03017006265,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,,,59.588837,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,0.00,20000.00,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,1,Mensual,1
.2~03017006292&c111&cMX.3~030170,03017006292-111-MX,03017006292,111,MX,0001003964,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663484000)/,TU_SCP_NCO,20220831,/Date(1661920868000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003964,03017006283-111-MX,03017006283,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,,,59.588837,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,0.00,20000.00,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,1,Mensual,1
.2~03017006313&c111&cMX.3~030170,03017006313-111-MX,03017006313,111,MX,0001003965,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663719000)/,TU_SCP_NCO,20220831,/Date(1661920992000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003965,03017006304-111-MX,03017006304,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,,,59.588837,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,0.00,20000.00,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,1,Mensual,1
.2~03017006331&c111&cMX.3~030170,03017006331-111-MX,03017006331,111,MX,0001003966,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663762000)/,TU_SCP_NCO,20220831,/Date(1661921052000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003966,03017006322-111-MX,03017006322,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,,,59.588837,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,0.00,20000.00,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,1,Mensual,1
.2~03017006359&c111&cMX.3~030170,03017006359-111-MX,03017006359,111,MX,0001003967,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663825000)/,TU_SCP_NCO,20220831,/Date(1661920992000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003967,03017006340-111-MX,03017006340,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,20220930,20220930,52.993044,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,20000.00,3776.41,3776.41,4.93,3776.41,0.00,0.00,2712.72,9.86,3782.13,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006377&c111&cMX.3~030170,03017006377-111-MX,03017006377,111,MX,0001003968,Elian Paucek / some-value 123 / 08100 some-value - some-value-some-value,Elian Paucek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220330,30,"activos, utilizados",20220330,/Date(1648663958000)/,TU_SCP_NCO,20220831,/Date(1661920948000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1003968,03017006368-111-MX,03017006368,111,MX,20220330,20220930,P6M,20000.00,20220330,20220930,20220930,20220930,52.993044,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220930,False,20000.00,20000.00,20000.00,20000.00,20000.00,3776.41,3776.41,4.93,3776.41,0.00,0.00,2712.72,9.86,3782.13,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017006395&c111&cMX.3~030170,03017006395-111-MX,03017006395,111,MX,0001003969,TtestAD juarezAB / some-value 123 / 08100 some-value - some-value-some-value,TtestAD juarezAB,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648664826000)/,TU_SCP_NCO,20220831,/Date(1661920879000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003969,03017006386-111-MX,03017006386,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,3229.72,40.33,1488.97,0.00,0.00,400.28,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
.2~03017006425&c111&cMX.3~030170,03017006425-111-MX,03017006425,111,MX,0001003970,Elvis Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Elvis Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220330,30,"activos, utilizados",20220330,/Date(1648665036000)/,TU_SCP_NCO,20220831,/Date(1661921039000)/,BATCH_USER,30.000000,16632.37,0.000000,200000.00,1003970,03017006407-111-MX,03017006407,111,MX,20220330,20230630,P15M,200000.00,20220330,20230630,20220930,20230630,32.524696,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20230630,False,200000.00,200000.00,200000.00,200000.00,200000.00,143066.98,143066.98,119.22,143066.98,0.00,0.00,22184.18,238.44,143205.28,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,15,Mensual,1
.2~03017006434&c111&cMX.3~030170,03017006434-111-MX,03017006434,111,MX,0001003971,Simon Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Simon Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220330,30,"activos, utilizados",20220330,/Date(1648665039000)/,TU_SCP_NCO,20220831,/Date(1661921099000)/,BATCH_USER,28.000000,19742.21,0.000000,200000.00,1003971,03017006416-111-MX,03017006416,111,MX,20220330,20230330,P12M,200000.00,20220330,20230330,20220930,20230330,29.426546,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20230330,False,200000.00,200000.00,200000.00,200000.00,200000.00,124777.04,124777.04,97.05,124777.04,0.00,0.00,19829.38,194.10,124889.62,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Mensual,1
.2~03017006452&c111&cMX.3~030170,03017006452-111-MX,03017006452,111,MX,0001003972,TaestAD juarezAB / some-value 123 / 08100 some-value - some-value-some-value,TaestAD juarezAB,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648665195000)/,TU_SCP_NCO,20220831,/Date(1661921017000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003972,03017006443-111-MX,03017006443,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,2920.99,40.33,1488.97,0.00,0.00,519.41,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
.2~03017006498&c111&cMX.3~030170,03017006498-111-MX,03017006498,111,MX,0001003975,TbestAD juarezAB / some-value 123 / 08100 some-value - some-value-some-value,TbestAD juarezAB,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648665552000)/,TU_SCP_NCO,20220831,/Date(1661920892000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003975,03017006489-111-MX,03017006489,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,3229.72,40.33,1488.97,0.00,0.00,400.28,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
.2~03017006537&c111&cMX.3~030170,03017006537-111-MX,03017006537,111,MX,0001003979,TbestAD juarezAB / some-value 123 / 08100 some-value - some-value-some-value,TbestAD juarezAB,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220330,30,"activos, utilizados",20220330,/Date(1648666391000)/,TU_SCP_NCO,20220831,/Date(1661921039000)/,BATCH_USER,65.000000,446.92,0.000000,5000.00,1003979,03017006528-111-MX,03017006528,111,MX,20220330,20220926,P180D,5000.00,20220330,20220926,20220901,20220919,83.595681,1,Legal Effective Yield,2,AIBD/ISMA,20220330,20220330,20220916,False,5000.00,5000.00,5000.00,5000.00,5000.00,1488.97,2179.33,40.33,1488.97,0.00,0.00,650.60,43.01,1535.75,0.00,0.00,0,,0,,,,,,,20220330,,,,,,,,,N,No,,,1,12,Quincenal,1
